0,0.105001
1,0.105001
2,0.105001
3,0.110001
4,0.110001
5,0.110001
6,0.110001
7,0.115001
8,0.115002
9,0.120002
10,0.120002
11,0.125046
12,0.125045
13,0.130046
14,0.130043
15,0.130026
16,0.130057
17,0.130059
18,0.13004
19,0.130057
20,0.130039
21,0.13006
22,0.130065
23,0.165604
24,0.165597
25,0.16788
26,0.167901
27,0.167903
28,0.172248
29,0.173319
30,0.173335
31,0.175562
32,0.17596
33,0.17625
34,0.176254
35,0.17663
36,0.176616
37,0.179585
38,0.180649
39,0.180659
40,0.182033
41,0.182078
42,0.184619
43,0.184621
44,0.185266
45,0.187266
46,0.186974
47,0.186974
48,0.189604
49,0.195213
50,0.200258
51,0.20111
52,0.20184
53,0.201861
54,0.201863
55,0.20343
56,0.203435
57,0.203698
58,0.203703
59,0.203814
60,0.203817
61,0.210273
62,0.211886
63,0.216969
64,0.21784
65,0.219838
66,0.219964
67,0.22027
68,0.211419
69,0.213061
70,0.219965
71,0.22163
72,0.222496
73,0.222525
74,0.224646
75,0.227049
76,0.22696
77,0.227474
78,0.231085
79,0.23106
80,0.236903
81,0.238526
82,0.238518
83,0.238556
84,0.238787
85,0.239928
86,0.240019
87,0.240655
88,0.240665
89,0.240765
90,0.241686
91,0.241648
92,0.241675
93,0.246048
94,0.248697
95,0.248705
96,0.249474
97,0.24947
98,0.249562
99,0.250349
100,0.251908
101,0.251901
102,0.256022
103,0.256023
104,0.258407
105,0.259439
106,0.259784
107,0.259785
108,0.261381
109,0.262589
110,0.265558
111,0.265557
112,0.272586
113,0.273534
114,0.277634
115,0.277633
116,0.279712
117,0.280849
118,0.280849
119,0.281162
120,0.282955
121,0.287602
122,0.289092
123,0.289096
124,0.291169
125,0.291167
126,0.292585
127,0.295091
128,0.295151
129,0.29514
130,0.298782
131,0.300972
132,0.300989
133,0.30204
134,0.302067
135,0.302554
136,0.302655
137,0.302653
138,0.304446
139,0.304445
140,0.310709
141,0.312111
142,0.312109
143,0.321659
144,0.341773
145,0.351661
146,0.373801
147,0.381786
148,0.390371
149,0.412078
150,0.629739
151,0.629741
152,0.637548
153,0.639906
154,0.646829
155,0.646812
156,0.647623
157,0.647626
158,0.649823
159,0.650833
160,0.650818
161,0.654697
162,0.657138
163,0.664553
164,0.674553
165,0.677142
166,0.697561
167,0.697569
168,0.699156
169,0.699153
170,0.700521
171,0.744095
172,0.75409
173,0.764051
174,0.764053
175,0.770841
176,0.774519
177,0.778916
178,0.784416
179,0.785167
180,0.790765
181,0.790777
182,0.795177
183,0.797383
184,0.807775
185,0.807781
186,0.829885
187,0.829884
188,0.840208
189,0.840204
190,0.841918
191,0.841918
192,0.854606
193,0.854605
194,0.854756
195,0.854754
196,0.864605
197,0.875166
198,0.884858
199,0.89161
200,0.891611
201,0.903613
202,0.913609
203,0.917918
204,0.9233
205,0.941202
206,0.999889
207,1.00745
208,1.01367
209,1.16004
210,1.16004
