0,0.130031
1,0.195078
2,0.23275
3,0.233538
4,0.251027
5,0.263889
6,0.292993
7,0.298526
8,0.318393
9,0.678061
10,0.702703
11,0.712398
12,0.774253
13,0.85831
14,0.911854
15,1.14576
16,1.14576
