0,-10
1,-0.836084
2,-0.667688
3,-10
4,-10
5,-0.953877
6,-1.21852
7,-0.966764
8,-0.789442
9,-10
10,-1.18715
11,-1.0389
12,-10
13,-1.39992
14,-1.04405
15,-0.680884
