0,3.72499
1,4.54787
2,4.45651
3,4.15798
4,4.8393
5,6.46581
6,4.4417
7,4.38592
8,4.47759
9,6.90212
10,4.95796
11,4.92634
12,3.5299
13,3.04019
14,1.17043
