0,0.700001
1,0.700001
2,0.700001
3,0.733335
4,0.733334
5,0.733334
6,0.733334
7,0.766668
8,0.766669
9,0.800002
10,0.800002
11,0.833379
12,0.833378
13,0.866712
14,0.86671
15,0.866693
16,0.866723
17,0.866725
18,0.866706
19,0.866724
20,0.866706
21,0.866726
22,0.866732
23,0.590269
24,0.590263
25,0.61558
26,0.615601
27,0.615603
28,0.649994
29,0.650002
30,0.652457
31,0.652467
32,0.652461
33,0.665541
34,0.6791
35,0.679097
36,0.685098
37,0.685193
38,0.691861
39,0.691855
40,0.691931
41,0.694224
42,0.697417
43,0.697418
44,0.698136
45,0.73948
46,0.739487
47,0.667699
48,0.66772
49,0.712346
50,0.712351
51,0.720566
52,0.72054
53,0.730407
54,0.730432
55,0.730395
56,0.730399
57,0.747137
58,0.747129
59,0.756721
60,0.760806
61,0.769509
62,0.769478
63,0.608928
64,0.60893
65,0.626607
66,0.62661
67,0.657787
68,0.676602
69,0.717287
70,0.717268
71,0.723493
72,0.723513
73,0.740583
74,0.740549
75,0.621882
76,0.640391
77,0.741967
78,0.741962
79,0.741978
80,0.747719
81,0.747748
82,0.747692
83,0.767764
84,0.767776
85,0.769365
86,0.769382
87,0.770329
88,0.770337
89,0.770342
90,0.770438
91,0.771453
92,0.773797
93,0.773824
94,0.773798
95,0.773815
96,0.784809
97,0.787038
98,0.787067
99,0.788424
100,0.790509
101,0.79051
102,0.808374
103,0.808295
104,0.808775
105,0.811785
106,0.811827
107,0.815858
108,0.81593
109,0.770692
110,0.770706
111,0.805351
112,0.838661
113,0.838695
114,0.851507
115,0.851514
116,0.859132
117,0.862108
118,0.862107
119,0.863788
120,0.863789
121,0.870292
122,0.870292
123,0.876282
124,0.876267
125,0.877147
126,0.877082
127,0.877137
128,0.785121
129,0.785168
130,0.879377
131,0.888479
132,0.904572
133,0.904743
134,0.904777
135,0.912787
136,0.912784
137,0.926637
138,0.926637
139,0.93019
140,0.930227
141,0.939769
142,0.939798
143,0.953392
144,0.953462
145,0.965375
146,0.965387
147,0.965417
148,0.880683
149,0.979312
150,0.979312
151,0.990021
152,0.990021
153,0.935106
154,0.935107
155,1.00322
156,0.89365
157,0.97739
158,0.977385
159,0.998367
160,1.0109
161,1.01981
162,1.01981
163,1.01981
164,0.961154
165,0.961157
166,1.03432
167,1.03432
168,1.05373
169,1.0934
170,1.0934
171,1.09349
172,1.14969
173,1.16007
174,1.16008
175,0.959077
176,1.09242
177,1.11005
178,1.15483
179,1.15483
180,1.15921
181,1.1592
182,1.16877
183,1.07839
184,1.0784
185,1.16597
186,1.16597
187,1.1723
188,1.17229
